datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2025-06-26,920037,50.0,60.0,63.97,50.0,222052,1273529191.93,139.7,500.0,50.0,75.11
2025-06-27,920037,63.0,70.67,73.0,61.5,140185,931445337.88,19.17,17.78,10.67,47.42
2025-06-30,920037,70.7,72.85,74.5,68.39,105154,748417076.23,8.65,3.08,2.18,35.57
2025-07-01,920037,71.39,69.44,73.5,69.44,77328,548724559.94,5.57,-4.68,-3.41,26.16
2025-07-02,920037,71.0,69.49,75.62,69.06,84429,613644571.31,9.45,0.07,0.05,28.56
2025-07-03,920037,71.84,78.61,78.8,69.61,88964,656646263.81,13.22,13.12,9.12,30.09
2025-07-04,920037,77.0,74.4,78.42,73.12,78878,592349696.26,6.74,-5.36,-4.21,26.68
2025-07-07,920037,76.06,75.97,78.61,75.6,65754,505650311.0,4.05,2.11,1.57,22.24
2025-07-08,920037,75.77,72.8,75.77,71.0,87765,635512577.18,6.28,-4.17,-3.17,29.69
2025-07-09,920037,72.89,70.5,73.87,70.0,52054,373649522.1,5.32,-3.16,-2.3,17.61
2025-07-10,920037,70.1,69.84,71.47,68.9,42989,300519162.58,3.65,-0.94,-0.66,14.54
2025-07-11,920037,69.73,70.0,70.59,68.86,38904,270486661.53,2.48,0.23,0.16,13.16
2025-07-14,920037,69.98,70.45,72.57,69.5,34133,242820448.23,4.39,0.64,0.45,11.55
2025-07-15,920037,69.81,72.1,72.55,68.0,62426,439052244.24,6.46,2.34,1.65,21.12
