datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2025-03-11,603271,47.3,46.23,59.5,45.81,274864,1358290066.0,66.46,124.42,25.63,71.26
2025-03-12,603271,46.0,45.6,48.35,43.25,212985,967326322.0,11.03,-1.36,-0.63,55.22
2025-03-13,603271,43.85,42.56,44.56,42.5,155552,673804714.0,4.52,-6.67,-3.04,40.33
2025-03-14,603271,42.25,43.87,46.78,42.22,182052,810732702.0,10.71,3.08,1.31,47.2
2025-03-17,603271,42.3,41.29,42.51,41.0,151390,629138520.0,3.44,-5.88,-2.58,39.25
2025-03-18,603271,41.0,41.65,42.5,40.76,104080,432967237.0,4.21,0.87,0.36,26.98
2025-03-19,603271,41.65,41.0,41.94,40.85,88516,364478097.0,2.62,-1.56,-0.65,22.95
2025-03-20,603271,41.1,40.8,41.32,40.78,60919,249880585.0,1.32,-0.49,-0.2,15.79
2025-03-21,603271,40.8,39.4,40.8,39.39,65627,261135176.0,3.46,-3.43,-1.4,17.01
2025-03-24,603271,39.3,38.65,39.48,37.9,47947,185771564.0,4.01,-1.9,-0.75,12.43
2025-03-25,603271,38.48,38.81,39.48,38.39,41420,161360871.0,2.82,0.41,0.16,10.74
2025-03-26,603271,38.7,39.07,39.44,38.45,32399,126154821.0,2.55,0.67,0.26,8.4
2025-03-27,603271,38.88,38.79,39.32,38.28,32583,126521654.0,2.66,-0.72,-0.28,8.45
2025-03-28,603271,38.98,39.72,39.77,38.4,65262,256501050.0,3.53,2.4,0.93,16.92
2025-03-31,603271,39.47,39.88,40.4,38.77,59386,236297072.0,4.1,0.4,0.16,15.4
2025-04-01,603271,39.41,39.54,39.78,39.16,36568,144249348.0,1.55,-0.85,-0.34,9.48
2025-04-02,603271,39.3,38.82,39.53,38.72,34435,134330242.0,2.05,-1.82,-0.72,8.93
2025-04-03,603271,38.39,39.7,39.88,38.31,49226,192984938.0,4.04,2.27,0.88,12.76
2025-04-07,603271,38.31,35.73,38.33,35.73,42612,155006856.0,6.55,-10.0,-3.97,11.05
2025-04-08,603271,35.05,33.89,35.96,33.03,47495,163350547.0,8.2,-5.15,-1.84,12.31
2025-04-09,603271,33.09,33.3,33.75,30.53,47666,153528495.0,9.5,-1.74,-0.59,12.36
2025-04-10,603271,33.57,34.11,35.33,33.57,44120,152036327.0,5.29,2.43,0.81,11.44
2025-04-11,603271,33.5,33.86,34.41,33.35,33612,114316477.0,3.11,-0.73,-0.25,8.71
2025-04-14,603271,34.19,34.42,34.84,34.19,28801,99484363.0,1.92,1.65,0.56,7.47
2025-04-15,603271,34.4,35.44,35.66,34.22,45059,158943816.0,4.18,2.96,1.02,11.68
2025-04-16,603271,35.1,35.28,35.89,34.59,40480,142985926.0,3.67,-0.45,-0.16,10.5
2025-04-17,603271,34.94,35.16,35.69,34.73,30598,108060647.0,2.72,-0.34,-0.12,7.93
2025-04-18,603271,35.06,38.68,38.68,34.99,85849,320796732.0,10.49,10.01,3.52,22.26
2025-04-21,603271,39.42,38.46,40.46,38.11,123328,486719217.0,6.08,-0.57,-0.22,31.97
2025-04-22,603271,37.33,38.71,39.9,37.33,80282,311430235.0,6.68,0.65,0.25,20.81
2025-04-23,603271,38.43,39.89,39.89,38.15,79629,311653286.0,4.49,3.05,1.18,20.65
2025-04-24,603271,39.33,38.0,39.6,37.5,60142,230693640.0,5.26,-4.74,-1.89,15.59
2025-04-25,603271,37.8,37.84,38.5,37.51,36323,137986542.0,2.61,-0.42,-0.16,9.42
2025-04-28,603271,37.72,36.0,37.73,35.9,46660,170131337.0,4.84,-4.86,-1.84,12.1
2025-04-29,603271,35.39,35.63,35.98,35.33,26536,94565980.0,1.81,-1.03,-0.37,6.88
2025-04-30,603271,35.69,35.85,36.2,35.69,20351,73238181.0,1.43,0.62,0.22,5.28
2025-05-06,603271,36.05,36.94,36.96,36.05,27739,101749195.0,2.54,3.04,1.09,7.19
2025-05-07,603271,37.01,37.18,37.37,36.59,31410,116428549.0,2.11,0.65,0.24,8.14
2025-05-08,603271,37.19,38.21,38.83,37.04,52527,199895339.0,4.81,2.77,1.03,13.62
2025-05-09,603271,37.96,37.15,37.96,37.11,29737,111120172.0,2.22,-2.77,-1.06,7.71
2025-05-12,603271,37.27,37.85,37.95,37.27,26662,100351532.0,1.83,1.88,0.7,6.91
2025-05-13,603271,37.98,37.35,38.17,37.29,23603,88620252.0,2.32,-1.32,-0.5,6.12
2025-05-14,603271,37.35,37.31,37.8,37.23,21823,81707378.0,1.53,-0.11,-0.04,5.66
2025-05-15,603271,37.28,36.76,37.28,36.75,20998,77498540.0,1.42,-1.47,-0.55,5.44
2025-05-16,603271,36.76,36.63,36.96,36.6,16593,61014750.0,0.98,-0.35,-0.13,4.3
2025-05-19,603271,36.52,36.37,36.63,35.88,16459,59629734.0,2.05,-0.71,-0.26,4.27
2025-05-20,603271,36.37,36.58,36.63,36.22,13501,49244842.0,1.13,0.58,0.21,3.5
2025-05-21,603271,36.59,36.52,36.69,36.07,17804,64728816.0,1.69,-0.16,-0.06,4.62
2025-05-22,603271,36.13,35.45,36.5,35.42,22695,81412749.0,2.96,-2.93,-1.07,5.88
2025-05-23,603271,35.46,35.68,36.73,35.38,20963,75723742.0,3.81,0.65,0.23,5.43
