datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2025-01-23,001356,22.22,23.28,30.0,22.22,976787,2400688304.3,146.79,339.25,17.98,80.41
2025-01-24,001356,19.07,17.53,20.0,17.5,768961,1442084539.12,10.74,-24.7,-5.75,63.3
2025-01-27,001356,16.9,14.78,17.22,14.7,560835,886695015.05,14.38,-15.69,-2.75,46.17
2025-02-05,001356,16.1,15.05,16.3,14.92,530981,829634151.21,9.34,1.83,0.27,43.71
2025-02-06,001356,14.23,15.37,16.37,14.22,563863,854623747.66,14.29,2.13,0.32,46.42
2025-02-07,001356,14.94,14.95,15.31,14.73,496110,742164862.27,3.77,-2.73,-0.42,40.84
2025-02-10,001356,15.04,15.25,15.48,14.85,398736,605128245.18,4.21,2.01,0.3,32.83
2025-02-11,001356,15.1,14.71,15.35,14.7,318558,474107500.85,4.26,-3.54,-0.54,26.23
2025-02-12,001356,14.7,14.54,14.7,14.42,240237,348813116.5,1.9,-1.16,-0.17,19.78
2025-02-13,001356,14.54,14.25,14.63,14.24,220403,316693358.54,2.68,-1.99,-0.29,18.14
